path	language	class	owner	dependency_direction
packages/agent/src/domains/model/routing/models/model_ids.rs	rust	implementation	rust:domain-model	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/model/routing/models/registry.rs	rust	implementation	rust:domain-model	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/model/routing/models/types.rs	rust	contract	rust:domain-model	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/model/routing/operations.rs	rust	implementation	rust:domain-model	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/model/routing/presets.rs	rust	implementation	rust:domain-model	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/registration/bindings.rs	rust	implementation	rust:domain-registration	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/registration/catalog.rs	rust	implementation	rust:domain-registration	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/registration/contract.rs	rust	contract	rust:domain-registration	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/registration/mod.rs	rust	facade	rust:domain-registration	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/registration/worker.rs	rust	implementation	rust:domain-registration	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/session/contract.rs	rust	contract	rust:domain-session	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/session/event_store/envelope/mod.rs	rust	facade	rust:domain-session	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/session/event_store/errors.rs	rust	contract	rust:domain-session	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/domains/session/event_store/factory/mod.rs	rust	facade	rust:domain-session	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/session/event_store/mod.rs	rust	facade	rust:domain-session	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/session/event_store/reconstruction/mod.rs	rust	facade	rust:domain-session	callers may depend on this narrow owner-approved surface only
packages/agent/src/domains/session/event_store/reconstruction/tests/basic_capability.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/reconstruction/tests/mod.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/reconstruction/tests/multimodal_performance.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/redaction.rs	rust	implementation	rust:domain-session	owner-private; callers must enter through the owner facade or contract
packages/agent/src/domains/session/event_store/sqlite/connection.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/contention.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/migrations/mod.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/migrations/tests/mod.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/migrations/tests/primitive.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/mod.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/process_lock.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/blob.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/crud.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/extractors.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/mod.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/session_queries.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tests/append_order_counters.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tests/mod.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tests/pagination_filters.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tests/payload_blob_resolution.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tests/reconstruction_state.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
packages/agent/src/domains/session/event_store/sqlite/repositories/event/tree_queries.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/event/type_queries.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/mod.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/session/mod.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/session/projections.rs	rust	adapter	rust:domain-session	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/domains/session/event_store/sqlite/repositories/session/tests/core.rs	rust	test-support	rust:domain-session	test-only helper; production code must not depend on it
