id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
import_preview_inspect	agent_operation	import_preview	domains::capability::operations::import_preview + domains::import	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_preview_producers_but_not_bypass_preview_records
import_preview_list	agent_operation	import_preview	domains::capability::operations::import_preview + domains::import	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_preview_producers_but_not_bypass_preview_records
import_preview_record	agent_operation	import_preview	domains::capability::operations::import_preview + domains::import	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_preview_producers_but_not_bypass_preview_records
job_cancel	agent_operation	jobs	domains::capability::operations::jobs + domains::jobs	session_work	runtime_routable	default_visible	agent_runs_and_observes_bounded_local_work	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_jobs_adapter_requires_supervised_runtime_authority_lifecycle_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
job_list	agent_operation	jobs	domains::capability::operations::jobs + domains::jobs	session_work	runtime_routable	default_visible	agent_runs_and_observes_bounded_local_work	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_jobs_adapter_requires_supervised_runtime_authority_lifecycle_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
job_log	agent_operation	jobs	domains::capability::operations::jobs + domains::jobs	session_work	runtime_routable	default_visible	agent_runs_and_observes_bounded_local_work	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_jobs_adapter_requires_supervised_runtime_authority_lifecycle_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
job_start	agent_operation	jobs	domains::capability::operations::jobs + domains::jobs	session_work	runtime_routable	default_visible	agent_runs_and_observes_bounded_local_work	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_jobs_adapter_requires_supervised_runtime_authority_lifecycle_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
job_status	agent_operation	jobs	domains::capability::operations::jobs + domains::jobs	session_work	runtime_routable	default_visible	agent_runs_and_observes_bounded_local_work	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_jobs_adapter_requires_supervised_runtime_authority_lifecycle_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
log_recent	agent_operation	logs	domains::capability::operations::logs	agent_diagnostics	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	engine_log_filter_substrate_stays_engine_owned
media_archive	agent_operation	media	domains::capability::operations::media + domains::media	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_media_producers_but_not_bypass_resource_custody
media_create	agent_operation	media	domains::capability::operations::media + domains::media	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_media_producers_but_not_bypass_resource_custody
media_inspect	agent_operation	media	domains::capability::operations::media + domains::media	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_media_producers_but_not_bypass_resource_custody
media_list	agent_operation	media	domains::capability::operations::media + domains::media	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_media_producers_but_not_bypass_resource_custody
memory_decision_inspect	agent_operation	memory	domains::capability::operations::memory + domains::memory	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_memory_modules_may_add_retrieval_or_retention_only_after_activation_policy
memory_decision_list	agent_operation	memory	domains::capability::operations::memory + domains::memory	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	future_memory_modules_may_add_retrieval_or_retention_only_after_activation_policy
